3.817735612392425537e-02
-5.145457014441490173e-02
-7.892675697803497314e-02
1.246640011668205261e-01
-7.119467854499816895e-02
3.911538515239953995e-03
1.148333624005317688e-01
1.188878938555717468e-01
2.798212319612503052e-02
-4.674455150961875916e-03
-1.126787662506103516e-01
1.733335405588150024e-01
-1.978314667940139771e-02
5.736933089792728424e-04
2.232326194643974304e-02
6.321669369935989380e-02
